li	TEDL15_28	中国	CMN_NW_001351_20150705_F00100020:419-420	m.0d05w3	GPE	NAM	1.0
li	TEDL15_29	中国	CMN_NW_001351_20150705_F00100020:443-444	m.0d05w3	GPE	NAM	1.0
li	TEDL15_30	的	CMN_NW_001351_20150705_F00100020:445-445	NIL4	GPE	NAM	1.0
li	TEDL15_31	安倍	CMN_NW_001351_20150705_F00100020:459-460	m.05bszp	PER	NAM	1.0
li	TEDL15_32	日本	CMN_NW_001351_20150705_F00100020:465-466	m.03_3d	GPE	NAM	1.0
li	TEDL15_33	毕福剑	CMN_NW_001351_20150705_F00100020:470-472	NIL5	PER	NAM	1.0
li	TEDL15_34	安倍	CMN_NW_001351_20150705_F00100020:511-512	m.05bszp	PER	NAM	1.0
li	TEDL15_35	安倍	CMN_NW_001351_20150705_F00100020:534-535	m.05bszp	PER	NAM	1.0
li	TEDL15_36	东京都	CMN_NW_001351_20150705_F00100020:600-602	m.03k78w	GPE	NAM	1.0
li	TEDL15_37	安倍	CMN_NW_001351_20150705_F00100020:641-642	m.05bszp	PER	NAM	1.0
li	TEDL15_38	众议院	CMN_NW_001351_20150705_F00100020:715-717	m.0b3wk	ORG	NAM	1.0
li	TEDL15_39	町村	CMN_NW_001351_20150705_F00100020:720-721	m.03_53f	PER	NAM	1.0
li	TEDL15_40	安倍	CMN_NW_001351_20150705_F00100020:725-726	m.05bszp	PER	NAM	1.0
li	TEDL15_41	安倍	CMN_NW_001351_20150705_F00100020:750-751	m.05bszp	PER	NAM	1.0
li	TEDL15_42	东京都目黑区	CMN_NW_001351_20150705_F00100020:759-764	NIL6	LOC	NAM	1.0
li	TEDL15_43	町村	CMN_NW_001351_20150705_F00100020:766-767	m.03_53f	PER	NAM	1.0
li	TEDL15_44	拉丁美洲	CMN_NW_001335_20150722_F0010001A:185-188	m.0c0sy9	LOC	NAM	1.0
li	TEDL15_45	拉丁美洲	CMN_NW_001335_20150722_F0010001A:235-238	m.0c0sy9	LOC	NAM	1.0
li	TEDL15_46	巴西足协	CMN_NW_001335_20150722_F0010001A:250-253	NIL7	GPE	NAM	1.0
li	TEDL15_47	德尔	CMN_NW_001335_20150722_F0010001A:256-257	m.06y7d	PER	NAM	1.0
li	TEDL15_48	査维斯	CMN_NW_001335_20150722_F0010001A:287-289	NIL8	PER	NAM	1.0
li	TEDL15_49	巴西	CMN_NW_001335_20150722_F0010001A:350-351	m.015fr	GPE	NAM	1.0
li	TEDL15_50	巴西国家队	CMN_NW_001335_20150722_F0010001A:375-379	NIL9	GPE	NAM	1.0
li	TEDL15_51	巴西	CMN_NW_001335_20150722_F0010001A:401-402	m.015fr	GPE	NAM	1.0
li	TEDL15_52	巴西	CMN_NW_001335_20150722_F0010001A:410-411	m.015fr	GPE	NAM	1.0
li	TEDL15_53	巴西	CMN_NW_001335_20150722_F0010001A:436-437	m.015fr	GPE	NAM	1.0
li	TEDL15_54	新西兰	CMN_NW_001335_20150722_F0010001A:463-465	m.0ctw_b	GPE	NAM	1.0
li	TEDL15_55	世青赛	CMN_NW_001335_20150722_F0010001A:466-468	NIL10	GPE	NAM	1.0
li	TEDL15_56	塞尔维亚队	CMN_NW_001335_20150722_F0010001A:476-480	NIL11	PER	NAM	1.0
li	TEDL15_57	巴西	CMN_NW_001335_20150722_F0010001A:509-510	m.015fr	GPE	NAM	1.0
li	TEDL15_58	罗马里奥	CMN_NW_001335_20150722_F0010001A:541-544	m.02wxcr	PER	NAM	1.0
li	TEDL15_59	巴西	CMN_NW_001335_20150722_F0010001A:546-547	m.015fr	GPE	NAM	1.0
li	TEDL15_60	巴西联邦参议员	CMN_NW_001335_20150722_F0010001A:571-577	NIL12	GPE	NAM	1.0
li	TEDL15_61	巴西	CMN_NW_001335_20150722_F0010001A:581-582	m.015fr	GPE	NAM	1.0
li	TEDL15_62	罗马里奥	CMN_NW_001335_20150722_F0010001A:591-594	m.02wxcr	PER	NAM	1.0
li	TEDL15_63	巴西	CMN_NW_001335_20150722_F0010001A:611-612	m.015fr	GPE	NAM	1.0
li	TEDL15_64	巴西	CMN_NW_001335_20150722_F0010001A:617-618	m.015fr	GPE	NAM	1.0
li	TEDL15_65	巴西足协	CMN_NW_001335_20150722_F0010001A:646-649	NIL7	LOC	NAM	1.0
li	TEDL15_66	马林	CMN_NW_001335_20150722_F0010001A:694-695	m.029k55	PER	NAM	1.0
li	TEDL15_67	巴西足协	CMN_NW_001335_20150722_F0010001A:698-701	NIL7	GPE	NAM	1.0
li	TEDL15_68	巴西	CMN_NW_001335_20150722_F0010001A:705-706	m.015fr	GPE	NAM	1.0
li	TEDL15_69	巴西	CMN_NW_001335_20150722_F0010001A:735-736	m.015fr	GPE	NAM	1.0
li	TEDL15_70	马林	CMN_NW_001335_20150722_F0010001A:748-749	m.029k55	PER	NAM	1.0
li	TEDL15_71	美国司法部	CMN_NW_001335_20150722_F0010001A:763-767	NIL13	GPE	NAM	1.0
li	TEDL15_72	巴西	CMN_NW_001335_20150722_F0010001A:786-787	m.015fr	GPE	NAM	1.0
li	TEDL15_73	巴西	CMN_NW_001335_20150722_F0010001A:821-822	m.015fr	GPE	NAM	1.0
li	TEDL15_74	马林	CMN_NW_001335_20150722_F0010001A:832-833	m.029k55	PER	NAM	1.0
li	TEDL15_75	罗马里奥	CMN_NW_001335_20150722_F0010001A:844-847	m.02wxcr	PER	NAM	1.0
li	TEDL15_76	巴西足协	CMN_NW_001335_20150722_F0010001A:864-867	NIL7	GPE	NAM	1.0
li	TEDL15_77	瑞士	CMN_NW_001335_20150722_F0010001A:887-888	m.06mzp	GPE	NAM	1.0
li	TEDL15_78	中北美	CMN_NW_001335_20150722_F0010001A:915-917	m.01r3zn	LOC	NAM	1.0
li	TEDL15_79	美国	CMN_NW_001335_20150722_F0010001A:946-947	m.09c7w0	GPE	NAM	1.0
li	TEDL15_80	美国	CMN_NW_001335_20150722_F0010001A:977-978	m.09c7w0	GPE	NAM	1.0
li	TEDL15_81	南美洲	CMN_NW_001335_20150722_F0010001A:980-982	m.02k1ql	LOC	NAM	1.0
li	TEDL15_82	美国	CMN_NW_001335_20150722_F0010001A:1018-1019	m.09c7w0	GPE	NAM	1.0
li	TEDL15_83	美国	CMN_NW_001335_20150722_F0010001A:1049-1050	m.09c7w0	GPE	NAM	1.0
li	TEDL15_84	査维斯	CMN_NW_001335_20150722_F0010001A:1077-1079	NIL8	PER	NAM	1.0
li	TEDL15_85	巴西	CMN_NW_001335_20150722_F0010001A:1110-1111	m.015fr	GPE	NAM	1.0
li	TEDL15_86	玻利维亚	CMN_NW_001335_20150722_F0010001A:1113-1116	m.0165v	GPE	NAM	1.0
li	TEDL15_87	英国	CMN_NW_001335_20150722_F0010001A:1162-1163	m.07ssc	GPE	NAM	1.0
li	TEDL15_88	卡塔尔	CMN_NW_001335_20150722_F0010001A:1292-1294	m.0697s	GPE	NAM	1.0
li	TEDL15_89	美国	CMN_NW_001335_20150722_F0010001A:1320-1321	m.09c7w0	GPE	NAM	1.0
li	TEDL15_90	墨西哥	CMN_NW_001335_20150722_F0010001A:1329-1331	m.0b90_r	GPE	NAM	1.0
li	TEDL15_91	哥伦比亚	CMN_NW_001335_20150722_F0010001A:1333-1336	m.0rh6k	GPE	NAM	1.0
li	TEDL15_92	国际足联执行委员会	CMN_NW_001335_20150722_F0010001A:1373-1381	NIL14	ORG	NAM	1.0
li	TEDL15_93	国际足联代表大会	CMN_NW_001335_20150722_F0010001A:1402-1409	NIL15	ORG	NAM	1.0
li	TEDL15_94	国际足联	CMN_NW_001335_20150722_F0010001A:1402-1405	NIL16	ORG	NAM	1.0
li	TEDL15_95	瑞士司法部门	CMN_NW_001335_20150722_F0010001A:1453-1458	NIL17	GPE	NAM	1.0
li	TEDL15_96	瑞士	CMN_NW_001335_20150722_F0010001A:1453-1454	m.06mzp	GPE	NAM	1.0
li	TEDL15_97	俄罗斯	CMN_NW_001335_20150722_F0010001A:1484-1486	m.06bnz	GPE	NAM	1.0
li	TEDL15_98	卡塔尔	CMN_NW_001335_20150722_F0010001A:1488-1490	m.0697s	GPE	NAM	1.0
li	TEDL15_99	国际足联道德委员会	CMN_NW_001335_20150722_F0010001A:1663-1671	NIL18	ORG	NAM	1.0
li	TEDL15_100	国际足联	CMN_NW_001335_20150722_F0010001A:1663-1666	NIL16	ORG	NAM	1.0
li	TEDL15_101	刘大伟	CMN_NW_001335_20150722_F0010001A:1802-1804	NIL19	PER	NAM	1.0
li	TEDL15_102	查尔斯顿	CMN_NW_001323_20150621_F0010000O:176-179	m.0gkgp	GPE	NAM	1.0
li	TEDL15_103	联合早报网讯	CMN_NW_001323_20150621_F0010000O:215-220	NIL20	ORG	NAM	1.0
li	TEDL15_104	美国南卡罗来纳州	CMN_NW_001323_20150621_F0010000O:236-243	NIL21	GPE	NAM	1.0
li	TEDL15_105	美国	CMN_NW_001323_20150621_F0010000O:236-237	m.09c7w0	GPE	NAM	1.0
li	TEDL15_106	南卡罗来纳州	CMN_NW_001323_20150621_F0010000O:238-243	m.06yxd	GPE	NAM	1.0
li	TEDL15_107	美国	CMN_NW_001323_20150621_F0010000O:261-262	m.09c7w0	GPE	NAM	1.0
li	TEDL15_108	非洲	CMN_NW_001323_20150621_F0010000O:294-295	m.0_00	LOC	NAM	1.0
li	TEDL15_109	新加坡	CMN_NW_001323_20150621_F0010000O:359-361	m.06t2t	GPE	NAM	1.0
li	TEDL15_110	哈罗德	CMN_NW_001323_20150621_F0010000O:445-447	m.0mb5x	PER	NAM	1.0
li	TEDL15_111	华盛顿	CMN_NW_001323_20150621_F0010000O:449-451	m.0rh6k	GPE	NAM	1.0
li	TEDL15_112	迪伦	CMN_NW_001323_20150621_F0010000O:589-590	m.01vrncs	PER	NAM	1.0
li	TEDL15_113	鲁夫	CMN_NW_001323_20150621_F0010000O:592-593	m.02ryx0	PER	NAM	1.0
li	TEDL15_114	的	CMN_NW_001323_20150621_F0010000O:625-625	NIL4	GPE	NAM	1.0
li	TEDL15_115	美国	CMN_NW_001323_20150621_F0010000O:666-667	m.09c7w0	GPE	NAM	1.0
li	TEDL15_116	数百公里	CMN_NW_001323_20150621_F0010000O:685-688	NIL22	GPE	NAM	1.0
li	TEDL15_117	蒙蒂	CMN_NW_001323_20150621_F0010000O:730-731	m.02rbk8f	PER	NAM	1.0
li	TEDL15_118	塔尔马	CMN_NW_001323_20150621_F0010000O:733-735	m.01sxp3	PER	NAM	1.0
li	TEDL15_119	查尔斯顿	CMN_NW_001323_20150621_F0010000O:777-780	m.0gkgp	GPE	NAM	1.0
li	TEDL15_120	美国	CMN_NW_001323_20150621_F0010000O:873-874	m.09c7w0	GPE	NAM	1.0
li	TEDL15_121	马丁	CMN_NW_001323_20150621_F0010000O:882-883	m.03772	PER	NAM	1.0
li	TEDL15_122	南卡罗来纳州	CMN_NW_001323_20150621_F0010000O:916-921	m.02x7j68	LOC	NAM	1.0
li	TEDL15_123	哥伦比亚	CMN_NW_001323_20150621_F0010000O:925-928	m.0rh6k	GPE	NAM	1.0
li	TEDL15_124	美利坚联盟国	CMN_NW_001323_20150621_F0010000O:947-952	m.020d5	GPE	NAM	1.0
li	TEDL15_125	美国	CMN_NW_001323_20150621_F0010000O:975-976	m.09c7w0	GPE	NAM	1.0
li	TEDL15_126	南方州份	CMN_NW_001323_20150621_F0010000O:1027-1030	NIL23	GPE	NAM	1.0
li	TEDL15_127	美国	CMN_NW_001323_20150621_F0010000O:1053-1054	m.09c7w0	GPE	NAM	1.0
li	TEDL15_128	奥巴马声言	CMN_NW_001323_20150621_F0010000O:1057-1061	NIL24	PER	NAM	1.0
li	TEDL15_129	南卡罗来纳州	CMN_NW_001323_20150621_F0010000O:1157-1162	m.06yxd	GPE	NAM	1.0
li	TEDL15_130	共和党	CMN_NW_001323_20150621_F0010000O:1164-1166	m.07wbk	ORG	NAM	1.0
li	TEDL15_131	美国电视台	CMN_NW_001323_20150621_F0010000O:1191-1195	NIL25	GPE	NAM	1.0
li	TEDL15_132	鲁夫	CMN_NW_001323_20150621_F0010000O:1229-1230	m.02ryx0	PER	NAM	1.0
li	TEDL15_133	美国	CMN_NW_001323_20150621_F0010000O:1252-1253	m.09c7w0	GPE	NAM	1.0
li	TEDL15_134	鲁夫	CMN_NW_001323_20150621_F0010000O:1279-1280	m.02ryx0	PER	NAM	1.0
li	TEDL15_135	美利坚联盟国	CMN_NW_001323_20150621_F0010000O:1297-1302	m.020d5	GPE	NAM	1.0
li	TEDL15_136	鲁夫	CMN_NW_001323_20150621_F0010000O:1308-1309	m.02ryx0	PER	NAM	1.0
li	TEDL15_137	鲁夫	CMN_NW_001323_20150621_F0010000O:1376-1377	m.02ryx0	PER	NAM	1.0
li	TEDL15_138	鲁夫	CMN_NW_001323_20150621_F0010000O:1394-1395	m.02ryx0	PER	NAM	1.0
li	TEDL15_139	查理	CMN_NW_001324_20150714_F0010000P:171-172	m.01lc5	PER	NAM	1.0
li	TEDL15_140	欧洲	CMN_NW_001324_20150714_F0010000P:220-221	m.02j9z	GPE	NAM	1.0
li	TEDL15_141	日攀鸿	CMN_NW_001324_20150714_F0010000P:228-230	NIL26	PER	NAM	1.0
li	TEDL15_142	法国	CMN_NW_001324_20150714_F0010000P:242-243	m.0f8l9c	GPE	NAM	1.0
li	TEDL15_143	查理	CMN_NW_001324_20150714_F0010000P:281-282	m.01lc5	PER	NAM	1.0
li	TEDL15_144	法国	CMN_NW_001324_20150714_F0010000P:293-294	m.0f8l9c	GPE	NAM	1.0
li	TEDL15_145	法国	CMN_NW_001324_20150714_F0010000P:347-348	m.0f8l9c	GPE	NAM	1.0
li	TEDL15_146	奥朗德	CMN_NW_001324_20150714_F0010000P:365-367	m.02qg4z	PER	NAM	1.0
li	TEDL15_147	法国国家宪兵队	CMN_NW_001324_20150714_F0010000P:427-433	NIL27	GPE	NAM	1.0
li	TEDL15_148	查理	CMN_NW_001324_20150714_F0010000P:468-469	m.01lc5	PER	NAM	1.0
li	TEDL15_149	巴黎	CMN_NW_001324_20150714_F0010000P:532-533	m.05qtj	GPE	NAM	1.0
li	TEDL15_150	高尔	CMN_NW_001324_20150714_F0010000P:541-542	m.01pfkw	PER	NAM	1.0
li	TEDL15_151	查理	CMN_NW_001324_20150714_F0010000P:656-657	m.01lc5	PER	NAM	1.0
li	TEDL15_152	查理周刊》编辑部	CMN_NW_001324_20150714_F0010000P:737-744	NIL28	ORG	NAM	1.0
li	TEDL15_153	查理	CMN_NW_001324_20150714_F0010000P:737-738	m.01lc5	PER	NAM	1.0
li	TEDL15_154	高尔	CMN_NW_001324_20150714_F0010000P:1003-1004	m.01pfkw	PER	NAM	1.0
li	TEDL15_155	希腊	CMN_NW_001340_20150325_F0010001J:250-251	m.035qy	GPE	NAM	1.0
li	TEDL15_156	希腊	CMN_NW_001340_20150325_F0010001J:279-280	m.035qy	GPE	NAM	1.0
li	TEDL15_157	希腊	CMN_NW_001340_20150325_F0010001J:323-324	m.035qy	GPE	NAM	1.0
li	TEDL15_158	希腊	CMN_NW_001340_20150325_F0010001J:344-345	m.035qy	GPE	NAM	1.0
li	TEDL15_159	希腊	CMN_NW_001340_20150325_F0010001J:393-394	m.035qy	GPE	NAM	1.0
li	TEDL15_160	郑东	CMN_NW_001340_20150325_F0010001J:434-435	m.06jg6f	PER	NAM	1.0
li	TEDL15_161	伦敦	CMN_NW_001340_20150325_F0010001J:445-446	m.04jpl	GPE	NAM	1.0
li	TEDL15_162	希腊	CMN_NW_001340_20150325_F0010001J:471-472	m.035qy	GPE	NAM	1.0
li	TEDL15_163	郑东	CMN_NW_001340_20150325_F0010001J:498-499	m.06jg6f	PER	NAM	1.0
li	TEDL15_164	上海	CMN_NW_001340_20150325_F0010001J:502-503	m.06wjf	GPE	NAM	1.0
li	TEDL15_165	伦敦	CMN_NW_001340_20150325_F0010001J:524-525	m.04jpl	GPE	NAM	1.0
li	TEDL15_166	伦敦	CMN_NW_001340_20150325_F0010001J:537-538	m.04jpl	GPE	NAM	1.0
li	TEDL15_167	希腊	CMN_NW_001340_20150325_F0010001J:616-617	m.035qy	GPE	NAM	1.0
li	TEDL15_168	雅典	CMN_NW_001340_20150325_F0010001J:647-648	m.0n2z	GPE	NAM	1.0
li	TEDL15_169	希腊	CMN_NW_001340_20150325_F0010001J:679-680	m.035qy	GPE	NAM	1.0
li	TEDL15_170	郑东	CMN_NW_001340_20150325_F0010001J:691-692	m.06jg6f	PER	NAM	1.0
li	TEDL15_171	郑东	CMN_NW_001340_20150325_F0010001J:804-805	m.06jg6f	PER	NAM	1.0
li	TEDL15_172	希腊	CMN_NW_001340_20150325_F0010001J:808-809	m.035qy	GPE	NAM	1.0
li	TEDL15_173	英美	CMN_NW_001340_20150325_F0010001J:1001-1002	NIL29	GPE	NAM	1.0
li	TEDL15_174	欧洲	CMN_NW_001340_20150325_F0010001J:1021-1022	m.0h09nv	LOC	NAM	1.0
li	TEDL15_175	希腊	CMN_NW_001340_20150325_F0010001J:1071-1072	m.035qy	GPE	NAM	1.0
li	TEDL15_176	郑东	CMN_NW_001340_20150325_F0010001J:1125-1126	m.06jg6f	PER	NAM	1.0
li	TEDL15_177	中国	CMN_NW_001340_20150325_F0010001J:1130-1131	m.0d05w3	GPE	NAM	1.0
li	TEDL15_178	希腊	CMN_NW_001340_20150325_F0010001J:1183-1184	m.035qy	GPE	NAM	1.0
li	TEDL15_179	希腊	CMN_NW_001340_20150325_F0010001J:1207-1208	m.035qy	GPE	NAM	1.0
li	TEDL15_180	俄罗斯	CMN_NW_001340_20150325_F0010001J:1225-1227	m.06bnz	GPE	NAM	1.0
li	TEDL15_181	中国	CMN_NW_001340_20150325_F0010001J:1234-1235	m.0d05w3	GPE	NAM	1.0
li	TEDL15_182	欧洲	CMN_NW_001340_20150325_F0010001J:1270-1271	m.0h09nv	LOC	NAM	1.0
li	TEDL15_183	中国香港	CMN_NW_001340_20150325_F0010001J:1301-1304	m.09k35j	GPE	NAM	1.0
li	TEDL15_184	希腊	CMN_NW_001340_20150325_F0010001J:1309-1310	m.035qy	GPE	NAM	1.0
li	TEDL15_185	中国香港	CMN_NW_001340_20150325_F0010001J:1378-1381	m.09k35j	GPE	NAM	1.0
li	TEDL15_186	中国	CMN_NW_001340_20150325_F0010001J:1383-1384	m.0d05w3	GPE	NAM	1.0
li	TEDL15_187	新加坡	CMN_NW_001340_20150325_F0010001J:1388-1390	m.06t2t	GPE	NAM	1.0
li	TEDL15_188	中国投资者	CMN_NW_001340_20150325_F0010001J:1439-1443	NIL30	GPE	NAM	1.0
li	TEDL15_189	中国香港	CMN_NW_001340_20150325_F0010001J:1457-1460	m.09k35j	GPE	NAM	1.0
li	TEDL15_190	中国	CMN_NW_001340_20150325_F0010001J:1462-1463	m.0d05w3	GPE	NAM	1.0
li	TEDL15_191	希腊	CMN_NW_001340_20150325_F0010001J:1563-1564	m.035qy	GPE	NAM	1.0
li	TEDL15_192	希腊	CMN_NW_001340_20150325_F0010001J:1625-1626	m.035qy	GPE	NAM	1.0
li	TEDL15_193	科孚岛	CMN_NW_001340_20150325_F0010001J:1628-1630	NIL31	LOC	NAM	1.0
li	TEDL15_194	希腊	CMN_NW_001340_20150325_F0010001J:1733-1734	m.035qy	GPE	NAM	1.0
li	TEDL15_195	希腊	CMN_NW_001340_20150325_F0010001J:1801-1802	m.035qy	GPE	NAM	1.0
li	TEDL15_196	希腊	CMN_NW_001340_20150325_F0010001J:1837-1838	m.035qy	GPE	NAM	1.0
li	TEDL15_197	左翼联盟	CMN_NW_001340_20150325_F0010001J:1861-1864	m.01zyry	ORG	NAM	1.0
li	TEDL15_198	希腊	CMN_NW_001340_20150325_F0010001J:1890-1891	m.035qy	GPE	NAM	1.0
li	TEDL15_199	希腊	CMN_NW_001340_20150325_F0010001J:1905-1906	m.035qy	GPE	NAM	1.0
li	TEDL15_200	希腊	CMN_NW_001340_20150325_F0010001J:1921-1922	m.035qy	GPE	NAM	1.0
li	TEDL15_201	欧盟	CMN_NW_001340_20150325_F0010001J:1924-1925	m.0lz5l	ORG	NAM	1.0
li	TEDL15_202	希腊	CMN_NW_001340_20150325_F0010001J:1951-1952	m.035qy	GPE	NAM	1.0
li	TEDL15_203	希腊	CMN_NW_001340_20150325_F0010001J:2037-2038	m.035qy	GPE	NAM	1.0
li	TEDL15_204	希腊	CMN_NW_001340_20150325_F0010001J:2070-2071	m.035qy	GPE	NAM	1.0
li	TEDL15_205	郑东	CMN_NW_001340_20150325_F0010001J:2131-2132	m.06jg6f	PER	NAM	1.0
li	TEDL15_206	洛杉矶	CMN_NW_001340_20150325_F0010001J:2147-2149	m.030qb3t	GPE	NAM	1.0
li	TEDL15_207	布拉特	CMN_NW_001336_20150603_F0010001B:200-202	m.01tfck	PER	NAM	1.0
li	TEDL15_208	布拉特	CMN_NW_001336_20150603_F0010001B:232-234	m.01tfck	PER	NAM	1.0
li	TEDL15_209	欧足联	CMN_NW_001336_20150603_F0010001B:239-241	NIL32	ORG	NAM	1.0
li	TEDL15_210	布拉特	CMN_NW_001336_20150603_F0010001B:275-277	m.01tfck	PER	NAM	1.0
li	TEDL15_211	布拉特	CMN_NW_001336_20150603_F0010001B:314-316	m.01tfck	PER	NAM	1.0
li	TEDL15_212	布拉特	CMN_NW_001336_20150603_F0010001B:370-372	m.01tfck	PER	NAM	1.0
li	TEDL15_213	布拉特	CMN_NW_001336_20150603_F0010001B:409-411	m.01tfck	PER	NAM	1.0
li	TEDL15_214	美国司法部	CMN_NW_001336_20150603_F0010001B:437-441	NIL13	GPE	NAM	1.0
li	TEDL15_215	瑞士联邦司法部	CMN_NW_001336_20150603_F0010001B:451-457	NIL33	ORG	NAM	1.0
li	TEDL15_216	司法部	CMN_NW_001336_20150603_F0010001B:455-457	m.0dtj5	ORG	NAM	1.0
li	TEDL15_217	国际足联执委会	CMN_NW_001336_20150603_F0010001B:504-510	NIL34	ORG	NAM	1.0
li	TEDL15_218	杰弗瑞	CMN_NW_001336_20150603_F0010001B:514-516	m.01xndd	PER	NAM	1.0
li	TEDL15_219	韦伯	CMN_NW_001336_20150603_F0010001B:518-519	m.0f8pz	PER	NAM	1.0
li	TEDL15_220	菲格雷多	CMN_NW_001336_20150603_F0010001B:542-545	m.03scxp	PER	NAM	1.0
li	TEDL15_221	瑞士联邦司法部	CMN_NW_001336_20150603_F0010001B:576-582	NIL33	ORG	NAM	1.0
li	TEDL15_222	司法部	CMN_NW_001336_20150603_F0010001B:580-582	m.0dtj5	ORG	NAM	1.0
li	TEDL15_223	美国司法部	CMN_NW_001336_20150603_F0010001B:594-598	NIL13	GPE	NAM	1.0
li	TEDL15_224	美国	CMN_NW_001336_20150603_F0010001B:614-615	m.09c7w0	GPE	NAM	1.0
li	TEDL15_225	南美	CMN_NW_001336_20150603_F0010001B:617-618	m.02k1ql	LOC	NAM	1.0
li	TEDL15_226	美国	CMN_NW_001336_20150603_F0010001B:735-736	m.09c7w0	GPE	NAM	1.0
li	TEDL15_227	美国	CMN_NW_001336_20150603_F0010001B:756-757	m.09c7w0	GPE	NAM	1.0
li	TEDL15_228	瑞士联邦司法部	CMN_NW_001336_20150603_F0010001B:771-777	NIL33	ORG	NAM	1.0
li	TEDL15_229	司法部	CMN_NW_001336_20150603_F0010001B:775-777	m.0dtj5	ORG	NAM	1.0
li	TEDL15_230	苏黎世	CMN_NW_001336_20150603_F0010001B:824-826	m.08966	GPE	NAM	1.0
li	TEDL15_231	国际足联	CMN_NW_001336_20150603_F0010001B:828-831	NIL16	ORG	NAM	1.0
li	TEDL15_232	国际足联	CMN_NW_001336_20150603_F0010001B:842-845	NIL16	ORG	NAM	1.0
li	TEDL15_233	布拉特	CMN_NW_001336_20150603_F0010001B:889-891	m.01tfck	PER	NAM	1.0
li	TEDL15_234	美国	CMN_NW_001336_20150603_F0010001B:933-934	m.09c7w0	GPE	NAM	1.0
li	TEDL15_235	美国司法部	CMN_NW_001336_20150603_F0010001B:949-953	NIL13	GPE	NAM	1.0
li	TEDL15_236	美国	CMN_NW_001336_20150603_F0010001B:981-982	m.09c7w0	GPE	NAM	1.0
li	TEDL15_237	韩国	CMN_NW_001336_20150603_F0010001B:984-985	m.049w8l	GPE	NAM	1.0
li	TEDL15_238	日本	CMN_NW_001336_20150603_F0010001B:987-988	m.03_3d	GPE	NAM	1.0
li	TEDL15_239	澳大利亚	CMN_NW_001336_20150603_F0010001B:990-993	m.0chghy	GPE	NAM	1.0
li	TEDL15_240	卡塔尔	CMN_NW_001336_20150603_F0010001B:995-997	m.0697s	GPE	NAM	1.0
